,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
3,1428014580643606530,1428014580643606528,2021-08-18 17:23:01 ora legale Europa occidentale,2021-08-18,17:23:01,200,151967576,attorneycrump,Ben Crump,,These siblings are teaching kids how to speak 8 languages on their “Multilingual Stars Academy” Youtube channel! Through fun facts &amp; easy sing-along songs they're sharing their knowledge w/ their community! Did I mention they've written 7 bilingual books?!  https://t.co/iDxPV85val,en,[],['https://www.blacknews.com/news/siblings-founders-multilingual-stars-academy-speak-8-different-languages/'],[],3,38,138,[],[],https://twitter.com/AttorneyCrump/status/1428014580643606530,False,,0,,,,,,,,[],,,,
4,1427996600744529926,1427996600744529920,2021-08-18 16:11:35 ora legale Europa occidentale,2021-08-18,16:11:35,200,151967576,attorneycrump,Ben Crump,,"This video will NEVER get old! Rest In Power, Kobe!  🙏🏾  https://t.co/dtx98nVkDx",en,[],[],[],15,133,1198,[],[],https://twitter.com/AttorneyCrump/status/1427996600744529926,False,,1,https://pbs.twimg.com/amplify_video_thumb/1427996582931275778/img/RHbY4WGnqwU_I1yl.jpg,,,,,,,[],,,,
5,1427820545224019976,1427820545224019968,2021-08-18 04:32:00 ora legale Europa occidentale,2021-08-18,04:32:00,200,151967576,attorneycrump,Ben Crump,,"We will FIGHT for our children!! ✊🏾 I am proud to stand with these young lawyers, activists, and others to help @Syesha in the fight to get her children back home safely.  https://t.co/BJtdEM8ehk",en,"[{'screen_name': 'syesha', 'name': 'syesha mercado', 'id': '24558787'}]",[],[],10,52,208,[],[],https://twitter.com/AttorneyCrump/status/1427820545224019976,False,,1,https://pbs.twimg.com/media/E9Cb9tIUcAMfAAJ.jpg,,,,,,,[],,,,
6,1427811485401501698,1427811485401501696,2021-08-18 03:56:00 ora legale Europa occidentale,2021-08-18,03:56:00,200,151967576,attorneycrump,Ben Crump,,An @LAPDHQ officer has been suspended after forcibly punching a man that was strapped &amp; handcuffed to a gurney! In what world is this assault justified?! This officer does not have the restraint or professionalism to do his job!! #EndQualifiedImmunity  https://t.co/6szVWqk5n7,en,"[{'screen_name': 'lapdhq', 'name': 'lapd hq', 'id': '115705583'}]",[],[],271,693,1814,['endqualifiedimmunity'],[],https://twitter.com/AttorneyCrump/status/1427811485401501698,False,,1,https://pbs.twimg.com/amplify_video_thumb/1427736772092456963/img/trIV_3JpwFeYH_MJ.jpg,,,,,,,[],,,,
0,1428864926781566982,1428864926781566976,2021-08-21 01:42:00 ora legale Europa occidentale,2021-08-21,01:42:00,200,151967576,attorneycrump,Ben Crump,,"In December of 2018, Broward County Sheriff's deputies fatally shot Jarvis Lewis Randall at a mental health facility where he was receiving in-patient care. Why was this deadly use of force necessary?! Randall’s mother deserves answers!  https://t.co/fM32M5WXMx",en,[],[],[],9,65,148,[],[],https://twitter.com/AttorneyCrump/status/1428864926781566982,False,,1,https://pbs.twimg.com/amplify_video_thumb/1428812274328915977/img/VoOpaYaCHndAO00c.jpg,,,,,,,[],,,,
1,1428851337140314120,1428851337140314112,2021-08-21 00:48:00 ora legale Europa occidentale,2021-08-21,00:48:00,200,151967576,attorneycrump,Ben Crump,,Don’t let anyone EVER tell you being smart isn’t cool! 👏🏾 #BlackExcellence  https://t.co/xrIJax3mi7,en,[],[],[],39,245,1376,['blackexcellence'],[],https://twitter.com/AttorneyCrump/status/1428851337140314120,False,,1,https://pbs.twimg.com/amplify_video_thumb/1428830242735591425/img/bACbD16-D8Nx1p1Y.jpg,,,,,,,[],,,,
2,1428827681408253953,1428827681408253952,2021-08-20 23:14:00 ora legale Europa occidentale,2021-08-20,23:14:00,200,151967576,attorneycrump,Ben Crump,,"When will @PAStatePolice be transparent about Christian Hall’s death?! It’s been almost 8 months, and they STILL refuse to release the complete dash cam footage. What are they hiding??   Email Col. Robert Evanchick to demand answers and accountability:",en,"[{'screen_name': 'pastatepolice', 'name': 'pa state police', 'id': '2535036504'}]",[],[],0,46,121,[],[],https://twitter.com/AttorneyCrump/status/1428827681408253953,False,,0,,,,,,,,[],,,,
3,1428774586762604544,1428774586762604544,2021-08-20 19:43:01 ora legale Europa occidentale,2021-08-20,19:43:01,200,151967576,attorneycrump,Ben Crump,,Administrative leave?! Lely Elementary School ESE Specialist Patricia Schmidt has been placed on admin. leave after yelling racial slurs at a mom &amp; her kids. This is truly disturbing. She should never be allowed to step foot inside another classroom!  https://t.co/iEOofBMU4P,en,[],['https://www.nydailynews.com/news/national/ny-collier-county-school-florida-karen-patricia-schmidt-racial-insults-mom-kids-20210818-egshjjkgoreujpvhlp3ddpyvfi-story.html'],[],42,188,620,[],[],https://twitter.com/AttorneyCrump/status/1428774586762604544,False,,0,,,,,,,,[],,,,
4,1428737084391624707,1428737084391624704,2021-08-20 17:14:00 ora legale Europa occidentale,2021-08-20,17:14:00,200,151967576,attorneycrump,Ben Crump,,WOW. This is amazing!! 👏🏾 #BlackGirlMagic  https://t.co/b4FLFMusuw,en,[],[],[],62,319,2362,['blackgirlmagic'],[],https://twitter.com/AttorneyCrump/status/1428737084391624707,False,,1,https://pbs.twimg.com/amplify_video_thumb/1428468030703652867/img/L6Iyqu_anL3ggn59.jpg,,,,,,,[],,,,
5,1428705136466178053,1428545572596637696,2021-08-20 15:07:03 ora legale Europa occidentale,2021-08-20,15:07:03,200,151967576,attorneycrump,Ben Crump,,"Vaughn says officers even BRAGGED about beating him &amp; two others! Thankfully, charges have been filed against the officers, with hopefully more to come. They must be held accountable! #EndQualifiedImmunity",en,[],[],[],10,85,503,['endqualifiedimmunity'],[],https://twitter.com/AttorneyCrump/status/1428705136466178053,False,,0,,,,,,,,[],,,,
6,1428545572596637702,1428545572596637696,2021-08-20 04:33:00 ora legale Europa occidentale,2021-08-20,04:33:00,200,151967576,attorneycrump,Ben Crump,,"Last month, five Miami Beach officers brutally beat Khalid Vaughn &amp; Sharif Cobb after they decided to film the violent arrest of a man they did not know. Police were captured on video slamming Vaughn to the ground &amp; repeatedly punching him!  https://t.co/iBXRzuELnz",en,[],[],[],99,591,1107,[],[],https://twitter.com/AttorneyCrump/status/1428545572596637702,False,,1,https://pbs.twimg.com/amplify_video_thumb/1428462207323545603/img/G3G-Q5W7s33CAcjf.jpg,,,,,,,[],,,,
7,1428511855501266944,1428511855501266944,2021-08-20 02:19:01 ora legale Europa occidentale,2021-08-20,02:19:01,200,151967576,attorneycrump,Ben Crump,,"REALLY?! Detroit Tigers team announcer Jack Morris is on indefinite suspension &amp; will undergo bias training, after using a mock Asian accent while speaking about LA Angels superstar Shohei Ohtani. Using mock accents has NEVER been funny, and never will be!  https://t.co/kaNmZctvzv",en,[],['https://www.huffpost.com/entry/jack-morris-racist-baseball-comment_n_611d609fe4b0caf7ce2c6161'],[],25,47,222,[],[],https://twitter.com/AttorneyCrump/status/1428511855501266944,False,,0,,,,,,,,[],,,,
0,1429211460207448065,1429211460207448064,2021-08-22 00:39:00 ora legale Europa occidentale,2021-08-22,00:39:00,200,151967576,attorneycrump,Ben Crump,,The residents and children of Flint have been living with poisoned water for 7 YEARS. This crisis has gone on FAR too long. It's time for the Biden administration to fulfill their promises and make this right for the people of Flint! Take action:,en,[],[],[],26,234,796,[],[],https://twitter.com/AttorneyCrump/status/1429211460207448065,False,,0,,,,,,,,[],,,,
1,1429165412705521671,1429165412705521664,2021-08-21 21:36:01 ora legale Europa occidentale,2021-08-21,21:36:01,200,151967576,attorneycrump,Ben Crump,,Judge Karimu Hill-Harvey &amp; her daughter Nurisha Harvey launched the Sarasota-Manatee Minnis Bar Association to support current &amp; future Black attorneys in their community. Their efforts are elevating the field of law &amp; helping residents in their community!  https://t.co/TzqM34W1FX,en,[],['https://www.heraldtribune.com/story/news/local/2021/08/18/judge-karimu-hill-harvey-support-black-brown-attorneys-sarasota-manatee-county-florida-nurisha/8092943002/'],[],6,45,233,[],[],https://twitter.com/AttorneyCrump/status/1429165412705521671,False,,0,,,,,,,,[],,,,
2,1429135978636140544,1429135978636140544,2021-08-21 19:39:04 ora legale Europa occidentale,2021-08-21,19:39:04,200,151967576,attorneycrump,Ben Crump,,"One year ago today, Trayford Pellerin's life was cut short by Lafayette police officers at a gas station in Louisiana. Officers carelessly fired on him 10 TIMES, killing Pellerin and putting others' lives in danger. Rest In Power, Trayford!  https://t.co/pSmGk9kPIS",en,[],[],['https://pbs.twimg.com/media/E9VPmDvXIAECDgn.jpg'],23,115,405,[],[],https://twitter.com/AttorneyCrump/status/1429135978636140544,False,,1,https://pbs.twimg.com/media/E9VPmDvXIAECDgn.jpg,,,,,,,[],,,,
3,1429067763448877058,1429067763448877056,2021-08-21 15:08:00 ora legale Europa occidentale,2021-08-21,15:08:00,200,151967576,attorneycrump,Ben Crump,,POWERFUL! Corey Borner walked across @UNTDallas graduation stage to receive his diploma for the first time since suffering from a spinal cord injury. This is beautiful! 🙌🏾  🎥: @LILCOREY_TRILL  https://t.co/InsWi57iy5,en,"[{'screen_name': 'untdallas', 'name': 'unt dallas', 'id': '1527999896'}, {'screen_name': 'lilcorey_trill', 'name': 'corey borner', 'id': '447667287'}]",[],[],48,316,2881,[],[],https://twitter.com/AttorneyCrump/status/1429067763448877058,False,,1,https://pbs.twimg.com/amplify_video_thumb/1428813717047754753/img/qVyFB2ELL--OOePs.jpg,,,,,,,[],,,,
4,1428914251746398209,1428914251746398208,2021-08-21 04:58:00 ora legale Europa occidentale,2021-08-21,04:58:00,200,151967576,attorneycrump,Ben Crump,,"WOW! Officer caught on video macing a group of bystanders, after hitting one individual with a bike. This unnecessary behavior is absolutely UNACCEPTABLE. He should be held accountable for putting innocent people in harm's way!  https://t.co/xuNA5o2nhn",en,[],[],[],57,298,662,[],[],https://twitter.com/AttorneyCrump/status/1428914251746398209,False,,1,https://pbs.twimg.com/amplify_video_thumb/1428894923143659530/img/THaBbrv01nUtiO-7.jpg,,,,,,,[],,,,
5,1428899379256176641,1428899379256176640,2021-08-21 03:58:54 ora legale Europa occidentale,2021-08-21,03:58:54,200,151967576,attorneycrump,Ben Crump,,Finally! @Syesha &amp; Tyron Deener were reunited with their newborn Ast after @ManateeSheriff’s unjust removal last week. Now their son Amen'Ra needs to re-join his family ASAP!  https://t.co/fLZQMGwadx,en,"[{'screen_name': 'syesha', 'name': 'syesha mercado', 'id': '24558787'}, {'screen_name': 'manateesheriff', 'name': 'manatee sheriff', 'id': '54428085'}]",[],[],15,70,344,[],[],https://twitter.com/AttorneyCrump/status/1428899379256176641,False,,1,https://pbs.twimg.com/amplify_video_thumb/1428892692663218176/img/L2TGpNignP0TkjSR.jpg,,,,,,,[],,,,
0,1429910818427179011,1429910818427179008,2021-08-23 22:58:00 ora legale Europa occidentale,2021-08-23,22:58:00,200,151967576,attorneycrump,Ben Crump,,THIS is the type of allyship we need! 👏🏾Far too many POC are being subjected to potentially dangerous police interactions &amp; losing their lives!  https://t.co/7C3kmcBKnl,en,[],[],[],119,410,1947,[],[],https://twitter.com/AttorneyCrump/status/1429910818427179011,False,,1,https://pbs.twimg.com/amplify_video_thumb/1429885886070759424/img/UQctV14gTo-yGDK-.jpg,,,,,,,[],,,,
1,1429878371022954509,1429878371022954496,2021-08-23 20:49:04 ora legale Europa occidentale,2021-08-23,20:49:04,200,151967576,attorneycrump,Ben Crump,,"Lucille Times began a boycott of Montgomery buses in 1955 &amp; provided transportation for many Black residents awaiting city buses! Times never received proper recognition for her incredible contributions, but continued to fight for equality for Black Americans! RIP Lucille  https://t.co/U5EOnxaE0L",en,[],[],['https://pbs.twimg.com/media/E9fyy-5X0AIGzUm.jpg'],11,190,1029,[],[],https://twitter.com/AttorneyCrump/status/1429878371022954509,False,,1,https://pbs.twimg.com/media/E9fyy-5X0AIGzUm.jpg,,,,,,,[],,,,
2,1429846151466000384,1429846151466000384,2021-08-23 18:41:02 ora legale Europa occidentale,2021-08-23,18:41:02,200,151967576,attorneycrump,Ben Crump,,"Speaking TRUTH to POWER, @MsLatoshaBrown &amp; @cliff_notes on @thebreakfastclubam! Our fight for voting rights is NOT over! We must continue to be diligent &amp; come together as a community to maintain our sacred right to vote!!  https://t.co/pA1RnC3Psj",en,"[{'screen_name': 'mslatoshabrown', 'name': 'latosha brown', 'id': '229552128'}, {'screen_name': 'cliff_notes', 'name': 'cliff albright', 'id': '16850792'}]",[],[],12,62,208,[],[],https://twitter.com/AttorneyCrump/status/1429846151466000384,False,,1,https://pbs.twimg.com/amplify_video_thumb/1429845429517180928/img/WSUDRPzCUwZpTqLw.jpg,,,,,,,[],,,,
3,1429823744734793738,1429823744734793728,2021-08-23 17:12:00 ora legale Europa occidentale,2021-08-23,17:12:00,200,151967576,attorneycrump,Ben Crump,,"Kevin Strickland has been jailed for 40+ yrs, but “evidence” against him has only diminished … — The fingerprint on the gun wasn’t Kevin’s. — Men who pleaded guilty say Kevin wasn’t with them. — A victim recanted her initial statement identifying Kevin. Demand exoneration!",en,[],[],[],6,100,309,[],[],https://twitter.com/AttorneyCrump/status/1429823744734793738,False,,0,,,,,,,,[],,,,
4,1429786516608458757,1429786516608458752,2021-08-23 14:44:04 ora legale Europa occidentale,2021-08-23,14:44:04,200,151967576,attorneycrump,Ben Crump,,"One year ago today, Kenosha Police unjustly shot Jacob Blake 7 times in the BACK, in front of his children! While he survived &amp; thankfully with us, Jacob is now paralyzed! We still need justice for Jacob Blake!  https://t.co/p70duniSZ4",en,[],[],['https://pbs.twimg.com/media/E9efQRsWQBMeEXu.jpg'],58,436,1644,[],[],https://twitter.com/AttorneyCrump/status/1429786516608458757,False,,1,https://pbs.twimg.com/media/E9efQRsWQBMeEXu.jpg,,,,,,,[],,,,
5,1429641297963405312,1429641297963405312,2021-08-23 05:07:01 ora legale Europa occidentale,2021-08-23,05:07:01,200,151967576,attorneycrump,Ben Crump,,"Aaron &amp; Erica Parker felt compelled to take down family photos and ""white-wash"" their Loveland home before its appraisal. Their appraisal grew by $92,000. Appraisal discrimination is unacceptable AND happening far too frequently to POC!   https://t.co/3GjWRwvSjU",en,[],['https://www.lex18.com/news/america-in-crisis/this-black-familys-home-appraisal-grew-by-92-000-after-they-removed-all-signs-of-their-race'],[],16,202,725,[],[],https://twitter.com/AttorneyCrump/status/1429641297963405312,False,,0,,,,,,,,[],,,,
6,1429614616632565762,1429614616632565760,2021-08-23 03:21:00 ora legale Europa occidentale,2021-08-23,03:21:00,200,151967576,attorneycrump,Ben Crump,,Demand President Biden uphold his promises! The passage of the George Floyd Justice In Policing Act will protect Black lives &amp; prevent suffering at the hands of the police! Encourage Biden to push for the urgent passing of the George Floyd Justice In Policing Act:,en,[],[],[],42,134,580,[],[],https://twitter.com/AttorneyCrump/status/1429614616632565762,False,,0,,,,,,,,[],,,,
0,1430306173501075458,1430306173501075456,2021-08-25 01:09:00 ora legale Europa occidentale,2021-08-25,01:09:00,200,151967576,attorneycrump,Ben Crump,,"Saint John Paul II Academy President Daniel Aubin unjustly withdrew a student from the school &amp; called police on his parents for trespassing and being ""disrespectful!"" His parents were simply trying to retrieve his schedule! This is OUTRAGEOUS!  🎥: earleylawfirm on IG  https://t.co/jJfFf3sFJu",en,[],[],[],163,423,999,[],[],https://twitter.com/AttorneyCrump/status/1430306173501075458,False,,1,https://pbs.twimg.com/amplify_video_thumb/1430259700600348674/img/hoTHr0jnBten99nn.jpg,,,,,,,[],,,,
1,1430271451119202306,1430271451119202304,2021-08-24 22:51:01 ora legale Europa occidentale,2021-08-24,22:51:01,200,151967576,attorneycrump,Ben Crump,,Studies show that HEAT has a disproportionate impact on Black neighborhoods in NY! A lack of trees &amp; shaded parks has proven to exacerbate health risk factors &amp; have made African Americans 2X more likely to die from heat exposure than white New Yorkers!  https://t.co/bRqNegpywI,en,[],['https://www.nytimes.com/2021/08/20/nyregion/climate-inequality-nyc.html'],[],12,82,295,[],[],https://twitter.com/AttorneyCrump/status/1430271451119202306,False,,0,,,,,,,,[],,,,
2,1430232691975364611,1430232691975364608,2021-08-24 20:17:00 ora legale Europa occidentale,2021-08-24,20:17:00,200,151967576,attorneycrump,Ben Crump,,"A Home Depot worker was forced to quit after a Minneapolis store used retaliation tactics against him for wearing the slogan ""Black Lives Matter"" on his apron. This treatment does NOT reflect the company's so-called commitment to ending discrimination!  https://t.co/UFo52OU15l",en,[],['https://thegrio.com/2021/08/18/home-depot-punished-employee-black-lives-matter-slogan/'],[],21,131,375,[],[],https://twitter.com/AttorneyCrump/status/1430232691975364611,False,,0,,,,,,,,[],,,,
3,1430176576105287695,1430176576105287680,2021-08-24 16:34:01 ora legale Europa occidentale,2021-08-24,16:34:01,200,151967576,attorneycrump,Ben Crump,,"While corporate promises of equity through investment are an important part of leveling the playing field for POC, it is NOT enough! We need legislation to facilitate economic mobility for our communities! Financial pledges cannot be our only solution!  https://t.co/9kDIvGfxki",en,[],['https://www.washingtonpost.com/business/interactive/2021/george-floyd-corporate-america-racial-justice/?itid=hp_alert'],[],4,21,76,[],[],https://twitter.com/AttorneyCrump/status/1430176576105287695,False,,0,,,,,,,,[],,,,
0,1430645918034968583,1430645918034968576,2021-08-25 23:39:01 ora legale Europa occidentale,2021-08-25,23:39:01,200,151967576,attorneycrump,Ben Crump,,YES! A three-judge panel in North Carolina ruled that the state MUST automatically restore voting rights for 1000s of former felons! This decision will be the largest expansion of voting rights since the 1965 Voting Rights Act!   https://t.co/Cb4EB6oBmO,en,[],['https://www.theroot.com/north-carolina-judges-rule-state-must-restore-voting-ri-1847547540'],[],9,136,600,[],[],https://twitter.com/AttorneyCrump/status/1430645918034968583,False,,0,,,,,,,,[],,,,
1,1430610176743071744,1430610176743071744,2021-08-25 21:17:00 ora legale Europa occidentale,2021-08-25,21:17:00,200,151967576,attorneycrump,Ben Crump,,"WOW! At only 13 years old, Caleb Anderson will be the youngest student on Georgia Tech’s campus! He plans to finish his degree in aerospace engineering &amp; then go to MIT to work on a Ph.D. This is #BlackExcellence!  https://t.co/nHo173DNJD",en,[],[],[],60,427,1989,['blackexcellence'],[],https://twitter.com/AttorneyCrump/status/1430610176743071744,False,,1,https://pbs.twimg.com/amplify_video_thumb/1430592866401804295/img/LsPk5clS6rVa-Ksd.jpg,,,,,,,[],,,,
2,1430553553727221763,1430553553727221760,2021-08-25 17:32:00 ora legale Europa occidentale,2021-08-25,17:32:00,200,151967576,attorneycrump,Ben Crump,,"On December 12, 2020, Henry Tarrio burned a BLM banner stolen from Asbury United Methodist Church during a pro-Trump demonstration in Washington. Now, he has been rightfully sentenced to 5 months jail time for his actions of hate &amp; intimidation!  https://t.co/uZ0v3f1ZiY",en,[],[],[],32,54,307,[],[],https://twitter.com/AttorneyCrump/status/1430553553727221763,False,,1,https://pbs.twimg.com/amplify_video_thumb/1430511040522072064/img/lwD99VInUZnVK730.jpg,,,,,,,[],,,,
3,1430528891031105539,1430528891031105536,2021-08-25 15:54:00 ora legale Europa occidentale,2021-08-25,15:54:00,200,151967576,attorneycrump,Ben Crump,,Headstones from a Black cemetery established in 1859 will be moved to a proper memorial 60 yrs after they were dumped in the Potomac River to control erosion! This is the first step in RIGHTING this unconscionable &amp; dehumanizing wrong!  https://t.co/20w1UBPSgE,en,[],[],[],45,379,1405,[],[],https://twitter.com/AttorneyCrump/status/1430528891031105539,False,,1,https://pbs.twimg.com/amplify_video_thumb/1430508857793654784/img/3n7q1j23UE9ZqGQv.jpg,,,,,,,[],,,,
4,1430382683356606465,1430382683356606464,2021-08-25 06:13:01 ora legale Europa occidentale,2021-08-25,06:13:01,200,151967576,attorneycrump,Ben Crump,,Who would think this is right?? Rival football fans taunted Southern California Valley View cheerleaders with such horrible racist taunts that they had to leave after halftime!  https://t.co/rUBxMFS7AI,en,[],['https://www.nbcnews.com/news/us-news/cheerleaders-allegedly-greeted-racist-taunts-opposing-fans-southern-california-n1277530'],[],28,73,162,[],[],https://twitter.com/AttorneyCrump/status/1430382683356606465,False,,0,,,,,,,,[],,,,
5,1430342165989842944,1430342165989842944,2021-08-25 03:32:01 ora legale Europa occidentale,2021-08-25,03:32:01,200,151967576,attorneycrump,Ben Crump,,"Why did police fatally shoot retired Army major Gulia Dale who was suffering from PTSD on July 4th?! His family called police for HELP! Rather than de-escalating the situation, police responded with their weapons drawn &amp; killed him!  https://t.co/KmJIR8PriE",en,[],['https://www.nbcnews.com/news/us-news/police-killed-black-army-veteran-outside-his-home-his-family-n1277467'],[],32,170,378,[],[],https://twitter.com/AttorneyCrump/status/1430342165989842944,False,,0,,,,,,,,[],,,,
6,1430321528240054272,1430321528240054272,2021-08-25 02:10:01 ora legale Europa occidentale,2021-08-25,02:10:01,200,151967576,attorneycrump,Ben Crump,,"Johnson &amp; Johnson is trying to evade taking responsibility after YEARS of marketing their talc-based products to Black women! If J&amp;J succeeds, 10K+ women with ovarian cancer will only be left with medical bills — no justice! We cannot let this happen!!  https://t.co/fIddeUgOOv",en,[],['https://www.wsj.com/articles/j-j-injury-claimants-open-new-front-against-possible-talc-bankruptcy-11629838137?mod=searchresults_pos2&page=1'],[],23,101,293,[],[],https://twitter.com/AttorneyCrump/status/1430321528240054272,False,,0,,,,,,,,[],,,,
0,1431010565024100355,1431010565024100352,2021-08-26 23:48:00 ora legale Europa occidentale,2021-08-26,23:48:00,200,151967576,attorneycrump,Ben Crump,,I'm proud to stand with @LaurensKids in fighting for sexually abused student-athletes on college campuses! We cannot let this abuse linger in the shadows!! We must stand up and say ENOUGH IS ENOUGH! Learn your rights under Title IX &amp; share your story:,en,"[{'screen_name': 'laurenskids', 'name': ""lauren's kids"", 'id': '35898822'}]",[],[],6,29,95,[],[],https://twitter.com/AttorneyCrump/status/1431010565024100355,False,,0,,,,,,,,[],,,,
1,1430956458514989060,1430956458514989056,2021-08-26 20:13:00 ora legale Europa occidentale,2021-08-26,20:13:00,200,151967576,attorneycrump,Ben Crump,,"28% of student-athletes say they suffered inappropriate sexual contact from a campus authority figure, new survey finds. If you or someone you know was a victim of sexual abuse on a college campus, share your story now:",en,[],[],[],3,33,74,[],[],https://twitter.com/AttorneyCrump/status/1430956458514989060,False,,0,,,,,,,,[],,,,
2,1430946671425425414,1430946206000291840,2021-08-26 19:34:06 ora legale Europa occidentale,2021-08-26,19:34:06,200,151967576,attorneycrump,Ben Crump,,College athletes must act NOW if they're victims of sexual abuse and harassment! Know your rights under Title IX and what to do if victimized:  https://t.co/wBvpJ7xIcT,en,[],['https://bencrump.com/sexual-abuse-and-harassment/?utm_campaign=action-social_lead'],[],0,7,21,[],[],https://twitter.com/AttorneyCrump/status/1430946671425425414,False,,0,,,,,,,,[],,,,
3,1430946206000291842,1430946206000291840,2021-08-26 19:32:15 ora legale Europa occidentale,2021-08-26,19:32:15,200,151967576,attorneycrump,Ben Crump,,New survey: 1 in 4 college athletes say they were sexually assaulted or harassed by someone in a position of power on campus. We MUST hold schools accountable for allowing this gross epidemic of abuse!  https://t.co/4DLhPOXYW7,en,[],['https://www.usatoday.com/story/news/nation/2021/08/26/college-athlete-report-sexual-assault-common-survey/8253766002/'],[],2,47,146,[],[],https://twitter.com/AttorneyCrump/status/1430946206000291842,False,,0,,,,,,,,[],,,,
4,1430940510248706050,1430940510248706048,2021-08-26 19:09:37 ora legale Europa occidentale,2021-08-26,19:09:37,200,151967576,attorneycrump,Ben Crump,,Three former Philadelphia officers have been  charged w/ perjury after having 20yo Anthony Wright sign a false confession for the murder of Louise Talley in 1993! Wright wrongfully served 25yrs in prison &amp; was finally acquitted of all charges in 2016!  https://t.co/1un507OAdd,en,[],['https://thegrio.com/2021/08/24/philadelphia-detective-perjury-officers/'],[],21,198,667,[],[],https://twitter.com/AttorneyCrump/status/1430940510248706050,False,,0,,,,,,,,[],,,,
5,1430713243845136384,1430713141537693696,2021-08-26 04:06:33 ora legale Europa occidentale,2021-08-26,04:06:33,200,151967576,attorneycrump,Ben Crump,,"Bowman was left w/ a broken jaw, three broken ribs &amp; a gash to his head requiring six staples to close! Brown has a HISTORY of using excessive force on Black motorists! He must be held accountable!",en,[],[],[],13,115,462,[],[],https://twitter.com/AttorneyCrump/status/1430713243845136384,False,,0,,,,,,,,[],,,,
6,1430713141537693698,1430713141537693696,2021-08-26 04:06:08 ora legale Europa occidentale,2021-08-26,04:06:08,200,151967576,attorneycrump,Ben Crump,,"In May of 2019, Louisiana State Police trooper Jacob Brown brutally beat Aaron Larry Bowman with a flashlight eight times during a traffic stop! This newly released bodycam video that was kept secret for TWO YEARS details the vicious assault!  https://t.co/ZbDaQKVbio",en,[],[],[],41,290,600,[],[],https://twitter.com/AttorneyCrump/status/1430713141537693698,False,,1,https://pbs.twimg.com/amplify_video_thumb/1430599531247321089/img/AUUQ02OSq1KwP3vg.jpg,,,,,,,[],,,,
7,1430692978016854018,1430692978016854016,2021-08-26 02:46:01 ora legale Europa occidentale,2021-08-26,02:46:01,200,151967576,attorneycrump,Ben Crump,,"Guadalupe PD officers shot &amp; killed bystander Juan Luis Olvera-Preciado while he was sitting in his car, as they were firing at a suspect. This innocent civilian should still be ALIVE! This reckless use of force by law enforcement is inexcusable!  https://t.co/VPd81UYBU6",en,[],['https://www.latimes.com/california/story/2021-08-23/california-police-kill-bystander-while-shooting-at-suspect'],[],11,67,187,[],[],https://twitter.com/AttorneyCrump/status/1430692978016854018,False,,0,,,,,,,,[],,,,
0,1431386794067521541,1431386794067521536,2021-08-28 00:43:00 ora legale Europa occidentale,2021-08-28,00:43:00,200,151967576,attorneycrump,Ben Crump,,Black men &amp; women across America are suffering preventable deaths at the hands of the police! We need to make sure the George Floyd Justice In Policing Act becomes a reality! Demand President Biden push for the passage of this crucial legislation. Take action NOW:,en,[],[],[],25,98,385,[],[],https://twitter.com/AttorneyCrump/status/1431386794067521541,False,,0,,,,,,,,[],,,,
1,1431306530142425092,1431306530142425088,2021-08-27 19:24:03 ora legale Europa occidentale,2021-08-27,19:24:03,200,151967576,attorneycrump,Ben Crump,,Dylann Roof will be executed for killing 9 Mother Emanuel AME Church members six years ago. Roof will FINALLY be held accountable for his fatal &amp; despicable actions.  https://t.co/yAKBP1bnSE,en,[],[],['https://pbs.twimg.com/media/E90Fs8KWYAALLtc.jpg'],458,904,6085,[],[],https://twitter.com/AttorneyCrump/status/1431306530142425092,False,,1,https://pbs.twimg.com/media/E90Fs8KWYAALLtc.jpg,,,,,,,[],,,,
2,1431274554513498112,1431274554513498112,2021-08-27 17:17:00 ora legale Europa occidentale,2021-08-27,17:17:00,200,151967576,attorneycrump,Ben Crump,,How adorable is this?! These two young girls are definitely showing off their back-to-school fits with style! #BlackGirlMagic   🎥: @knixandkna  https://t.co/F6vG0WDD8k,en,[],[],[],23,124,1013,['blackgirlmagic'],[],https://twitter.com/AttorneyCrump/status/1431274554513498112,False,,1,https://pbs.twimg.com/amplify_video_thumb/1430930295595884546/img/kpjiwH2W0uLpRcYj.jpg,,,,,,,[],,,,
3,1431059890269659137,1431059890269659136,2021-08-27 03:04:00 ora legale Europa occidentale,2021-08-27,03:04:00,200,151967576,attorneycrump,Ben Crump,,"This is disgusting! Last month, Providence PD officers beat a group of handcuffed teenagers until they were bloody &amp; SPIT on them! These officers have yet to be charged for this appalling assault! These officers need to be OFF our streets &amp; held accountable! #EndQualifiedImmunity  https://t.co/qMIEAGD2Ji",en,[],[],[],150,1031,1790,['endqualifiedimmunity'],[],https://twitter.com/AttorneyCrump/status/1431059890269659137,False,,1,https://pbs.twimg.com/amplify_video_thumb/1431003405917597697/img/xKVu1I_kwmpVOqy-.jpg,,,,,,,[],,,,
